SEMLS_dev_residual_pred_corrected,GDI
0.228148721372,68.89570281501389
0.202044878809,72.9311210239785
-0.0912850326794,64.53956176489511
-0.347364354241,58.779869195482
0.100934798443,67.60021623005939
-0.08934441918060002,68.7038192566108
0.290907905036,72.3050046051953
-0.14404951886,84.81623309786458
-0.109600621055,80.9353328103875
-0.170406005675,67.3970324549275
0.256534069318,65.8901097986479
0.267667620158,62.116032155961285
0.25270637497,60.0879402745374
0.33048350934799997,61.2078017369081
-0.506963192649,87.3171083722904
-0.337739675409,72.26507666864741
-0.440459874319,75.3458071396536
-0.55959119033,75.1511311748601
-0.280531364366,85.0996527595668
-0.278495235267,84.03152144443409
-0.107073849179,70.6195774566957
-0.244071391094,67.9829811816044
-0.44663053339599995,87.1407464015573
-0.805402277491,92.64310535782049
0.0423561130121,66.36256892581221
-0.349413174837,75.63648331470729
0.283990687247,67.31403659554711
0.207967076559,61.62615019079272
-0.456175637852,84.7335944189415
-0.0814355518454,66.9782466417659
-0.193460924416,75.08277401255191
0.055645069429699996,56.224561521457204
-0.20637507267900002,72.7152738424125
-0.0822544608787,71.17033468705841
0.300845370011,69.788557232594
-0.06090372708049999,71.7686249229357
-0.34218503730300004,71.9440033097108
-0.456630775176,82.1856615900229
-0.611078621962,83.8021446089175
-0.551737392679,80.95875341159491
-0.32149512873,77.5339104868088
-0.0519343621159,76.26588159738058
-0.159186106536,92.9129012127607
-0.0465649032612,89.8267921452349
-0.326899950315,86.8281487129359
-0.06885571916069999,93.962128610869
0.21019162390299997,52.64542440933739
0.15466747795299998,50.739842302198895
-0.7933075872040001,64.376748509747
-0.5074510028939999,66.7147844420916
-0.436667487807,72.5006638062721
-0.0991427827008,60.975388436015386
-0.82691695778,100.379035510732
-0.6684029570100001,102.80543935122401
-0.167549540296,72.3187899437699
-0.361571146956,72.8756874670608
-0.33570481985,103.934825178227
-0.364737126793,86.8760695021816
-0.48975778099399997,98.3788079120042
-0.603078323141,101.433511380439
0.09947228992589999,68.57161847797029
-0.0531985714646,74.5652213759078
-0.190278081136,83.35760960005179
-0.38174285595,76.5384109484903
-0.292682266134,72.7237288449119
-0.147842608016,65.3718423288375
0.07876647992829999,80.42754745204479
-0.00295020771947,71.60892780009259
0.335514063483,65.245274914255
0.446182324062,58.0586380331771
0.309562013873,59.008115413793
0.11834477542,63.416002436176214
0.168829016037,62.7480194821432
0.026134704165099998,63.0422221692396
-0.6592522551300001,75.9080260601655
-0.40112128044100004,97.556408700928
0.311769829519,70.8593833213491
0.34451152321,76.1490283112496
-0.378604806192,87.57333254473279
-0.378802468589,92.6403283963009
0.00757605054522,97.5373960176556
-0.501885890763,82.17475923200651
-0.475169628521,103.537163770853
-0.5654352080139999,97.25095832282841
0.33793963274000005,58.9771940105639
0.279915925881,59.5959773485917
-0.120564318809,58.886468068122795
-0.0016282169224100002,59.301713484801596
-0.194143498655,69.2355922645049
-0.320292378731,72.3551485167758
-0.32414470951499996,73.8954741611171
-0.540632156175,69.1997166213305
0.391985279543,53.25795098444
0.38369202230099997,51.0120975445852
0.38373584968900004,71.60495237409579
0.34500605248300004,66.4409343316185
0.19063866935600002,65.1339940908081
0.146611758128,58.9077571964591
0.117271031862,58.772757707843
0.112912965189,56.6418206130799
0.171706802253,70.7400655862787
-0.0478940961541,72.7657909757306
0.219573199065,65.3527831641751
-0.388672062594,76.0412713863042
-0.0459111374055,83.9932985362956
-0.0243408933879,85.13984589080479
0.19181144722,71.1340670824093
0.128559680276,69.8535271222373
-0.320318859607,77.8538133831847
-0.323271104076,78.0406548238913
-0.21705318976799998,76.3584318029331
-0.26755432950999997,75.16180724755709
-0.20845483876639645,58.0799953671532
-0.20845483876639645,43.3749920024304
-0.350729489593,84.1204665153342
0.08524507663389999,76.29841573660771
-0.128377758376,69.7284460352905
-0.24718915202199998,74.5265184558567
-0.039986524317800004,64.7982651166417
-0.144587414412,62.2089894258956
0.248482005434,55.9695233205254
0.142596282307,77.0310670112984
-0.193970780101,70.1523699593768
-0.161744146048,73.9311538854858
-0.21825875034400002,74.9288404339099
-0.427684937298,85.94200888037778
-0.08406221986439999,82.0497510973101
-0.164965217526,81.912600472276
-0.31996156539000004,78.81839634201809
-0.301301110805,75.0448861338781
-0.690872090653,73.1476850361683
-0.852418437251,95.5865811369898
-0.516364035613,101.42017351319001
-0.613648408795,108.005409224342
-0.050937892874999995,72.41377956766091
-0.49426348239600004,105.209368818126
-0.0655861872387,78.602570349845
-0.336546498925,98.0515456598738
0.121548536068,57.11289775087
0.0870824598645,76.883576204601
0.334069033224,74.3354090070064
0.117245729835,80.0489499636387
-0.185766165728,84.0644574237325
-0.10502208626199999,79.8702214118714
-0.380456227883,82.9105340743729
-0.32743593555399997,93.07843732907749
-0.23920521161999997,86.09918177746592
0.28890693006900003,79.100107147064
-0.09044765729620001,93.32408972995172
0.11479591251700001,90.7879694799901
0.49789921270900006,50.8530897128306
0.496754079476,46.573475554855
0.153757796163,82.73016350573691
0.046409421793800004,77.68553917246541
-0.42509464205799996,77.86709382873279
-0.171399763151,77.20702306406041
-0.40111680108900005,85.8315599910035
-0.360652484503,85.853200806335
-0.20845483876639645,83.1493613294044
-0.20845483876639645,82.2208406972433
-0.2744675071,88.9136758486903
0.015943222588700002,80.4877226663282
-0.149671567073,78.0239797661563
-0.476482561804,77.3264012205273
-0.452497826145,87.4263441151873
-0.106230655029,85.1464132013695
-0.218904435799,84.1234957398811
0.06540779575040001,72.0809305976513
-0.0141736420333,76.49668650550801
0.195541803486,78.20412779086341
-0.166726656935,82.7317357013192
-0.0286160947893,77.1571007105347
-0.43154820297200003,61.0642868702357
-0.33729305763800005,78.65903042557079
-0.45323020024099997,67.4117973150325
-0.402348974285,82.8018533656849
-0.500471425495,77.0640156975253
-0.314549717371,73.6649287937303
-0.380586436506,71.5758052526057
-0.12546198549499998,69.0824706128843
-0.541977454974,79.6032086025605
-0.155394181134,73.092068282947
0.00806539233389,62.706716942324114
-0.171844075373,71.66650731317559
-0.484443073437,91.6919730849647
-0.830991499569,103.130949150943
-0.263575127659,63.3572221951051
-0.22205899768000004,55.188015330378704
-0.36005580843,53.9990317044835
-0.192933041534,58.017764976232904
0.0424836373167,53.0503711629365
-0.23317426880999997,62.0698820632008
-0.38571244036799995,66.43359488367349
-0.61558924187,87.2158186381716
0.0424552022129,80.6788852114264
-0.0812093335757,83.4434163930497
-0.22270174081500002,67.6851506423592
0.029329141063700003,57.3992345751483
-0.32592261713000004,61.607155631115
0.139349424361,62.3635391483649
-0.05246148746069999,62.4784476232243
0.15927144514799998,83.75080802769871
-0.0829317872501,74.4686387322293
0.123831476929,76.02271711064091
-0.27539240551399996,59.286646200646
-0.294625953699,55.6122563922599
0.409561423472,64.3262616433831
0.0896452206054,55.6108872102126
-0.0134693078036,68.66731918337089
-0.147216816154,78.56165741131079
0.156497512933,76.5511868021527
0.00781718900919,77.574538334465
-0.024301534373499998,79.575771124751
-0.042123877995300006,72.8272419323042
0.0037532143188400004,79.01613879698729
-0.17987136009399998,81.8149402267828
0.00378430080394,75.7039217176001
0.20992616738699998,73.89471677665291
0.0271975896844,86.78903586386551
0.11215068620100001,84.10207009790709
-0.467479063736,84.2485309226158
-0.35737285208,82.6625130381292
-0.48554508192699997,93.25545642465308
-0.470205671814,94.10189254998421
-0.414654325876,86.05980703598591
-0.541374982095,95.91597340312391
0.43855363581999995,44.3831205687527
0.438033503974,55.9910904466475
-0.20845483876639645,55.0674720584359
-0.20845483876639645,54.243557592393714
-0.0205642943971,70.21144156237679
-0.161469434399,72.33403315992679
0.0212907073661,65.77403965510379
-0.102300177113,72.1735277024547
-0.20845483876639645,59.2383773972534
-0.20845483876639645,63.8343877217976
-0.37546122311700003,58.8570225961518
-0.13964495420499998,55.2762462247345
0.32542304894900004,73.6735453453454
0.22843278696199998,66.4867016209925
-0.243957848297,79.79792137811641
-0.257349969797,75.2062257472993
-0.533268979343,87.78282831356121
-0.73216600963,90.44403167666158
-0.039743354774800004,81.66933947850251
-0.41125555146700005,82.8535973984599
-0.307443137159,83.8855963074065
-0.274432550586,80.32485313666442
-0.43444726611199996,66.641810231791
-0.305654689892,66.0101377143759
-0.394098797873,87.7926138263882
-0.10725188147399999,66.69235564016691
-0.585005146772,79.68049344847559
-0.745454052061,88.2881382574983
-0.5597763368909999,82.87322147748709
-0.556992068132,96.65689189415207
-0.11925355933000001,77.5969713653714
0.145279842492,69.8369435393955
-0.392124106164,93.23064555343271
-0.39729885592,89.734130210694
0.388250421967,64.2157473519668
-0.444162366378,81.60121180813441
-0.236823381922,87.6627670545207
-0.08461365228160002,81.7690585252332
-0.590709206654,83.5267652046998
-0.428682427568,86.0564323828528
-0.606484958376,92.3074469590173
-0.592142291974,86.27161832981209
-0.342787246691,78.6961287937837
-0.107759102245,74.6718783687129
-0.44099041407300005,81.634577094656
-0.40846992133500004,78.1306121218069
-0.539751699963,73.1349559864154
-0.44899629012500003,69.74311133842589
-0.545169696112,78.2558813767
-0.330123195597,73.58811871972941
-0.358224455994,71.8857078423633
-0.7491158786290001,78.2122291329519
-0.561330408638,75.4147517662362
-0.9355775243629999,96.1228391267926
-0.443008889253,72.4004583205278
-0.761452805262,92.5589590282453
-0.43028581610600003,77.8960420585542
-0.640604975111,100.115408419896
-0.46047924142200003,94.00285694282208
-0.742031563433,98.37160119686293
0.31082565232299997,66.9721509894239
-0.21279888103300001,83.9454781854513
-0.20845483876639645,53.684303523831204
-0.20845483876639645,57.0606442775207
-0.257192116544,69.3756598075166
-0.205127902435,55.298570609126905
-0.65007125175,91.84680750502079
-0.048537992064500005,79.1391839810306
-0.620969427016,90.381316880467
-0.374382401862,80.81031996754949
-0.45529298587899997,91.59977657704759
-0.449857643217,80.7415923837035
-0.39738378795100004,74.2682524186617
-0.653361379909,79.6846058525727
-0.008188173431810001,79.2781906931798
0.0361692876449,63.2945998322775
-0.30480453518,96.9793841410556
-0.297008354294,87.462931915853
0.132482758477,95.7484356809821
-0.40208451684,78.5096523543707
0.0840167604284,81.6997366960765
-0.463425908659,81.6007685158185
-0.20845483876639645,71.9622116333565
-0.20845483876639645,72.8154367509911
-0.470527306873,79.3632050931231
-0.441992954591,87.871241073268
-0.258303391145,78.077509420333
-0.28663843420699997,84.37604577658121
-0.326529174127,81.5972919090106
-0.482888738198,80.44198560583901
-0.46155951187700006,86.78257479722349
-0.456681277676,79.2025415371223
0.055788123253499994,77.3690251520679
0.032550322330400006,76.6083779673156
